Full Name,Merrill Lynch Option Volatility Estimate MOVE Index
Series Name,
Series ID,BBG-BBG-MOVE_Index
Path,
Frequency,일
Unit,US dollar
Preprocess,
가중치,
1999-06-22,99.26
1999-06-21,94.61
1999-06-18,90.9
1999-06-17,98.86
1999-06-16,108.66
1999-06-15,118.8
1999-06-14,116.37
1999-06-11,121.36
1999-06-10,117.61
1999-06-09,112.36
1999-06-08,109.28
1999-06-07,106.54
1999-06-04,107.4
1999-06-03,115.26
1999-06-02,120.15
1999-06-01,114.05
1999-05-31,104.78
1999-05-28,104.78
1999-05-27,105.98
1999-05-26,96.54
1999-05-25,95.78
1999-05-24,94.87
1999-05-21,96.93
1999-05-20,91.92
1999-05-19,94.56
1999-05-18,94.52
1999-05-17,100.1
1999-05-14,94.43
1999-05-13,90.24
1999-05-12,94.26
1999-05-11,90.42
1999-05-10,89.86
1999-05-07,90.57
1999-05-06,97.32
1999-05-05,95.79
1999-05-04,86.83
1999-05-03,85.69
1999-04-30,84.85
1999-04-29,78.08
1999-04-28,82.09
1999-04-27,80.91
1999-04-26,80.66
1999-04-23,79.88
1999-04-22,82.04
1999-04-21,81.47
1999-04-20,81.19
1999-04-19,79.85
1999-04-16,81.29
1999-04-15,78.05
1999-04-14,77.12
1999-04-13,76.02
1999-04-12,75.6
1999-04-09,78.4
1999-04-08,80.26
1999-04-07,79.75
1999-04-06,78.5
1999-04-05,79.7
1999-04-02,79.45
1999-04-01,86.65
1999-03-31,85.17
1999-03-30,86.75
1999-03-29,88.67
1999-03-26,90.1
1999-03-25,83.1
1999-03-24,83.77
1999-03-23,82.57
1999-03-22,81.67
1999-03-19,81.15
1999-03-18,81.36
1999-03-17,84.15
1999-03-16,83.05
1999-03-15,82.21
1999-03-12,85.28
1999-03-11,87.25
1999-03-10,92.13
1999-03-09,95.72
1999-03-08,95.94
1999-03-05,97.14
1999-03-04,110.02
1999-03-03,109.65
1999-03-02,104.7
1999-03-01,105.94
1999-02-26,101.44
1999-02-25,105.45
1999-02-24,86.19
1999-02-23,84.23
1999-02-22,89.16
1999-02-19,89.57
1999-02-18,88.94
1999-02-17,92.5
1999-02-16,93.01
1999-02-15,92.04
1999-02-12,92.04
1999-02-11,86.18
1999-02-10,89.55
1999-02-09,91.62
1999-02-08,92
1999-02-05,94.82
1999-02-04,95.68
1999-02-03,95.7
1999-02-02,91.69
1999-02-01,86.88
1999-01-29,87.16
1999-01-28,92.08
1999-01-27,96.93
1999-01-26,99.47
1999-01-25,104.35
1999-01-22,104.19
1999-01-21,99.15
1999-01-20,100.89
1999-01-19,109.62
1999-01-18,112.85
1999-01-15,112.85
1999-01-14,114.69
1999-01-13,112.72
1999-01-12,107.35
1999-01-11,109.38
1999-01-08,106.82
1999-01-07,111.37
1999-01-06,115.47
1999-01-05,115.74
1999-01-04,118.19
1999-01-01,121.13
1998-12-31,121.13
1998-12-30,116.71
1998-12-29,118.4
1998-12-28,116.39
1998-12-25,114
1998-12-24,114
1998-12-23,106.6
1998-12-22,106.17
1998-12-21,104.92
1998-12-18,109.24
1998-12-17,112.77
1998-12-16,111.22
1998-12-15,110.96
1998-12-14,108.05
1998-12-11,107.65
1998-12-10,104.91
1998-12-09,102.75
1998-12-08,94.64
1998-12-07,94.45
1998-12-04,96.25
1998-12-03,103.11
1998-12-02,97.21
1998-12-01,88.99
1998-11-30,87.22
1998-11-27,87.3
1998-11-26,87.3
1998-11-25,87.3
1998-11-24,87.11
1998-11-23,89.44
1998-11-20,92.17
1998-11-19,97.17
1998-11-18,100.64
1998-11-17,109.94
1998-11-16,126.93
1998-11-13,130.29
1998-11-12,135.68
1998-11-11,139.23
1998-11-10,139.23
1998-11-09,138.61
1998-11-06,135.66
1998-11-05,130.05
1998-11-04,132.84
1998-11-03,125.53
1998-11-02,125.43
1998-10-30,121.06
1998-10-29,123.14
1998-10-28,136.13
1998-10-27,135.26
1998-10-26,132
1998-10-23,135
1998-10-22,138
1998-10-21,145
1998-10-20,146
1998-10-19,148.11
1998-10-16,158
1998-10-15,167.99
1998-10-14,163.7
1998-10-13,167.29
1998-10-12,179.12
1998-10-09,186
1998-10-08,195
1998-10-07,157.12
1998-10-06,141.68
1998-10-05,144.74
1998-10-02,136.03
1998-10-01,141.17
1998-09-30,124.22
1998-09-29,113.56
1998-09-28,124.81
1998-09-25,128.16
1998-09-24,122.12
1998-09-23,118.09
1998-09-22,117.4
1998-09-21,122.71
1998-09-18,127.03
1998-09-17,120.18
1998-09-16,109.74
1998-09-15,116.1
1998-09-14,110.04
1998-09-11,120.14
1998-09-10,109.19
1998-09-09,94.23
1998-09-08,90.66
1998-09-07,102.65
1998-09-04,102.65
1998-09-03,104.88
1998-09-02,105.16
1998-09-01,112.72
1998-08-31,107.25
1998-08-28,103.59
1998-08-27,110.58
1998-08-26,93.43
1998-08-25,91.55
1998-08-24,85.08
1998-08-21,89.06
1998-08-20,70.39
1998-08-19,67
1998-08-18,67.55
1998-08-17,67.71
1998-08-14,72.65
1998-08-13,67.97
1998-08-12,68.09
1998-08-11,65.91
1998-08-10,61.62
1998-08-07,62.4
1998-08-06,67.83
1998-08-05,67.7
1998-08-04,61.15
1998-08-03,57.5
1998-07-31,57.89
1998-07-30,62.33
1998-07-29,68.54
1998-07-28,65.11
1998-07-27,64.93
1998-07-24,63.61
1998-07-23,63.45
1998-07-22,68.96
1998-07-21,74.02
1998-07-20,75.86
1998-07-17,74.94
1998-07-16,74.84
1998-07-15,74.63
1998-07-14,75.44
1998-07-13,74.17
1998-07-10,74.19
1998-07-09,75.44
1998-07-08,74.06
1998-07-07,70.08
1998-07-06,70.48
1998-07-03,70.4
1998-07-02,70.4
1998-07-01,74.19
1998-06-30,75.9
1998-06-29,75.69
1998-06-26,76.49
1998-06-25,75.53
1998-06-24,78.1
1998-06-23,78.01
1998-06-22,78.98
1998-06-19,78.62
1998-06-18,81.79
1998-06-17,79.86
1998-06-16,82.74
1998-06-15,75.51
1998-06-12,75.83
1998-06-11,71.91
1998-06-10,72.77
1998-06-09,74.11
1998-06-08,74.31
1998-06-05,75.23
1998-06-04,82.73
1998-06-03,81.83
1998-06-02,76.24
1998-06-01,78.93
1998-05-29,74.26
1998-05-28,75.88
1998-05-27,75.89
1998-05-26,73.07
1998-05-25,73.15
1998-05-22,73.15
1998-05-21,73.53
1998-05-20,72.73
1998-05-19,72.97
1998-05-18,74.58
1998-05-15,76.15
1998-05-14,76.6
1998-05-13,75.65
1998-05-12,76.34
1998-05-11,77.82
1998-05-08,83.13
1998-05-07,87.22
1998-05-06,84.63
1998-05-05,76.94
1998-05-04,77.13
1998-05-01,76.95
1998-04-30,79.95
1998-04-29,89.73
1998-04-28,87.84
1998-04-27,89.11
1998-04-24,84.4
1998-04-23,81.99
1998-04-22,81.8
1998-04-21,79.96
1998-04-20,79.64
1998-04-17,76.59
1998-04-16,76.72
1998-04-15,77.88
1998-04-14,79.74
1998-04-13,81.28
1998-04-10,79.52
1998-04-09,79.52
1998-04-08,80.38
1998-04-07,75.59
1998-04-06,74.72
1998-04-03,78.09
1998-04-02,80.81
1998-04-01,81.73
1998-03-31,85.34
1998-03-30,84.88
1998-03-27,86.25
1998-03-26,84.52
1998-03-25,79.18
1998-03-24,77.26
1998-03-23,73.87
1998-03-20,75.06
1998-03-19,76.37
1998-03-18,77.63
1998-03-17,78.57
1998-03-16,77.37
1998-03-13,78.09
1998-03-12,80.3
1998-03-11,81.23
1998-03-10,81.95
1998-03-09,82.32
1998-03-06,85.11
1998-03-05,97.63
1998-03-04,94.66
1998-03-03,88.2
1998-03-02,86.12
1998-02-27,82.6
1998-02-26,83.96
1998-02-25,86.2
1998-02-24,89.2
1998-02-23,89.27
1998-02-20,88.34
1998-02-19,90.17
1998-02-18,89.79
1998-02-17,89.57
1998-02-16,88.23
1998-02-13,88.23
1998-02-12,90.44
1998-02-11,90.24
1998-02-10,91.92
1998-02-09,91.83
1998-02-06,95.21
1998-02-05,99.3
1998-02-04,100.07
1998-02-03,95.65
1998-02-02,96.95
1998-01-30,97.89
1998-01-29,103.56
1998-01-28,105.27
1998-01-27,108.04
1998-01-26,110.13
1998-01-23,108.2
1998-01-22,104.75
1998-01-21,103.2
1998-01-20,102.53
1998-01-19,100.53
1998-01-16,100.53
1998-01-15,100.07
1998-01-14,100.01
1998-01-13,104.35
1998-01-12,110.77
1998-01-09,104.99
1998-01-08,101.76
1998-01-07,104.35
1998-01-06,94.61
1998-01-05,92.9
1998-01-02,91.21
1998-01-01,90.54
1997-12-31,90.54
1997-12-30,86.93
1997-12-29,86.35
1997-12-26,86.14
1997-12-25,86.26
1997-12-24,86.26
1997-12-23,85.77
1997-12-22,86.13
1997-12-19,86.56
1997-12-18,82.77
1997-12-17,84.38
1997-12-16,85.08
1997-12-15,89.88
1997-12-12,86.3
1997-12-11,85.32
1997-12-10,85.05
1997-12-09,73.43
1997-12-08,74.06
1997-12-05,73.97
1997-12-04,77.49
1997-12-03,77.71
1997-12-02,78.68
1997-12-01,82.21
1997-11-28,81.11
1997-11-27,81.97
1997-11-26,81.97
1997-11-25,84.04
1997-11-24,84.52
1997-11-21,86.67
1997-11-20,87.28
1997-11-19,88.27
1997-11-18,89.94
1997-11-17,102.61
1997-11-14,101.73
1997-11-13,100.42
1997-11-12,101.66
1997-11-11,97.5
1997-11-10,97.5
1997-11-07,102.3
1997-11-06,102.94
1997-11-05,104.42
1997-11-04,102.28
1997-11-03,102.82
1997-10-31,102.76
1997-10-30,112.05
1997-10-29,106.56
1997-10-28,120.16
1997-10-27,105.14
1997-10-24,103.41
1997-10-23,101.19
1997-10-22,95.79
1997-10-21,96.21
1997-10-20,96.09
1997-10-17,90.75
1997-10-16,90.11
1997-10-15,92.33
1997-10-14,92.36
1997-10-13,93
1997-10-10,93.65
1997-10-09,95.09
1997-10-08,94.09
1997-10-07,86.33
1997-10-06,86.29
1997-10-03,83.96
1997-10-02,85.07
1997-10-01,84.66
1997-09-30,84.77
1997-09-29,85.24
1997-09-26,82.2
1997-09-25,82.98
1997-09-24,82.24
1997-09-23,83.11
1997-09-22,82.51
1997-09-19,82.8
1997-09-18,82.93
1997-09-17,82.59
1997-09-16,82.55
1997-09-15,81.45
1997-09-12,81.88
1997-09-11,88.03
1997-09-10,83.48
1997-09-09,83.33
1997-09-08,84.17
1997-09-05,87.66
1997-09-04,95.13
1997-09-03,95.27
1997-09-02,88.42
1997-09-01,88.47
1997-08-29,88.52
1997-08-28,87.88
1997-08-27,88.62
1997-08-26,88.33
1997-08-25,88.79
1997-08-22,88.2
1997-08-21,83.64
1997-08-20,84.9
1997-08-19,87.05
1997-08-18,90.1
1997-08-15,82.68
1997-08-14,83.42
1997-08-13,89.32
1997-08-12,89.51
1997-08-11,89.6
1997-08-08,88.28
1997-08-07,85.01
1997-08-06,84.55
1997-08-05,85.87
1997-08-04,85.72
1997-08-01,86.22
1997-07-31,83.78
1997-07-30,82.6
1997-07-29,83.07
1997-07-28,83.83
1997-07-25,82.72
1997-07-24,82.33
1997-07-23,84.31
1997-07-22,81.74
1997-07-21,83.44
1997-07-18,84.1
1997-07-17,83.57
1997-07-16,82.74
1997-07-15,84.74
1997-07-14,83.66
1997-07-11,83.22
1997-07-10,83.67
1997-07-09,82.93
1997-07-08,82.97
1997-07-07,81.55
1997-07-04,82.53
1997-07-03,82.53
1997-07-02,88.13
1997-07-01,83.18
1997-06-30,83.66
1997-06-27,83.76
1997-06-26,84.8
1997-06-25,84.58
1997-06-24,85.39
1997-06-23,83.36
1997-06-20,82.57
1997-06-19,83.53
1997-06-18,83.57
1997-06-17,84.76
1997-06-16,83.99
1997-06-13,84.47
1997-06-12,83.98
1997-06-11,88.17
1997-06-10,88.39
1997-06-09,88.78
1997-06-06,87.57
1997-06-05,97.3
1997-06-04,99.29
1997-06-03,99.67
1997-06-02,93.08
1997-05-30,85.03
1997-05-29,85.49
1997-05-28,87.71
1997-05-27,87.31
1997-05-26,86.66
1997-05-23,86
1997-05-22,86.18
1997-05-21,91.66
1997-05-20,90.99
1997-05-19,93.81
1997-05-16,88.38
1997-05-15,88.46
1997-05-14,93.71
1997-05-13,95
1997-05-12,95.09
1997-05-09,100.05
1997-05-08,93.88
1997-05-07,96.45
1997-05-06,84.82
1997-05-05,88.68
1997-05-02,92.91
1997-05-01,94.99
1997-04-30,93.67
1997-04-29,94.59
1997-04-28,101.61
1997-04-25,104.53
1997-04-24,104.44
1997-04-23,103.71
1997-04-22,99.55
1997-04-21,98.8
1997-04-18,93.03
1997-04-17,90.2
1997-04-16,91.16
1997-04-15,91.07
1997-04-14,94.78
1997-04-11,93.7
1997-04-10,93.15
1997-04-09,93.22
1997-04-08,91.15
1997-04-07,92.04
1997-04-04,92.12
1997-04-03,103.25
1997-04-02,104.84
1997-04-01,99.64
1997-03-31,102.39
1997-03-28,99.56
1997-03-27,96.73
1997-03-26,96.61
1997-03-25,99.69
1997-03-24,98.41
1997-03-21,100.04
1997-03-20,102.95
1997-03-19,102.91
1997-03-18,100.82
1997-03-17,101.91
1997-03-14,101.45
1997-03-13,105
1997-03-12,102.71
1997-03-11,99.17
1997-03-10,103.05
1997-03-07,100.77
1997-03-06,111.08
1997-03-05,111.13
1997-03-04,101.37
1997-03-03,102.71
1997-02-28,102.68
1997-02-27,104.32
1997-02-26,104.74
1997-02-25,101.68
1997-02-24,101.11
1997-02-21,100.72
1997-02-20,98.8
1997-02-19,97.22
1997-02-18,96.57
1997-02-17,96.3
1997-02-14,96.04
1997-02-13,98.3
1997-02-12,99.67
1997-02-11,97.76
1997-02-10,99.07
1997-02-07,102
1997-02-06,111.71
1997-02-05,116.77
1997-02-04,105.18
1997-02-03,105.24
1997-01-31,105.34
1997-01-30,107.73
1997-01-29,110.19
1997-01-28,111.08
1997-01-27,116.76
1997-01-24,115.6
1997-01-23,109.76
1997-01-22,107.92
1997-01-21,106.9
1997-01-20,106.25
1997-01-17,105.59
1997-01-16,105.01
1997-01-15,104.52
1997-01-14,104.57
1997-01-13,106.59
1997-01-10,107.52
1997-01-09,115.29
1997-01-08,121.54
1997-01-07,109.57
1997-01-06,115.03
1997-01-03,113
1997-01-02,112.12
1997-01-01,104.69
1996-12-31,104.69
1996-12-30,102.29
1996-12-27,99.92
1996-12-26,98.42
1996-12-25,96.47
1996-12-24,96.47
1996-12-23,98.57
1996-12-20,102.09
1996-12-19,102.53
1996-12-18,102.63
1996-12-17,103.06
1996-12-16,100.94
1996-12-13,102.27
1996-12-12,101.48
1996-12-11,107.74
1996-12-10,89.94
1996-12-09,89.85
1996-12-06,96.04
1996-12-05,97.72
1996-12-04,96.31
1996-12-03,98.65
1996-12-02,99.35
1996-11-29,98.31
1996-11-28,99.36
1996-11-27,100.4
1996-11-26,100.39
1996-11-25,100.16
1996-11-22,99.85
1996-11-21,98.23
1996-11-20,96.75
1996-11-19,97.78
1996-11-18,97.82
1996-11-15,97.18
1996-11-14,102.17
1996-11-13,108.6
1996-11-12,106.81
1996-11-11,104.67
1996-11-08,102.51
1996-11-07,101.38
1996-11-06,100.1
1996-11-05,94.56
1996-11-04,97.34
1996-11-01,103.1
1996-10-31,112.06
1996-10-30,113.53
1996-10-29,113.26
1996-10-28,111.53
1996-10-25,113.42
1996-10-24,114.4
1996-10-23,113.87
1996-10-22,111.51
1996-10-21,112.83
1996-10-18,112.28
1996-10-17,112.24
1996-10-16,110.84
1996-10-15,115.25
1996-10-14,113.68
1996-10-11,112.1
1996-10-10,117.4
1996-10-09,134.28
1996-10-08,133.8
1996-10-07,133.5
1996-10-04,108.7
1996-10-03,122.68
1996-10-02,121.77
1996-10-01,121.89
1996-09-30,123.45
1996-09-27,117.81
1996-09-26,114
1996-09-25,114.07
1996-09-24,123.57
1996-09-23,124.5
1996-09-20,124.83
1996-09-19,124.68
1996-09-18,121.71
1996-09-17,119.15
1996-09-16,113.7
1996-09-13,113.65
1996-09-12,120.79
1996-09-11,122.73
1996-09-10,116.4
1996-09-09,115.16
1996-09-06,118.74
1996-09-05,139.58
1996-09-04,141.38
1996-09-03,135
1996-09-02,131.34
1996-08-30,127.65
1996-08-29,125.83
1996-08-28,124.63
1996-08-27,124.44
1996-08-26,116.77
1996-08-23,115.33
1996-08-22,108.2
1996-08-21,108.47
1996-08-20,110.3
1996-08-19,109.55
1996-08-16,109.79
1996-08-15,110.95
1996-08-14,111.47
1996-08-13,112.11
1996-08-12,111.26
1996-08-09,110.74
1996-08-08,115.14
1996-08-07,113.92
1996-08-06,105.6
1996-08-05,106.97
1996-08-02,110.25
1996-08-01,128.48
1996-07-31,131.32
1996-07-30,134.18
1996-07-29,138.21
1996-07-26,132.06
1996-07-25,132.04
1996-07-24,130.98
1996-07-23,123.42
1996-07-22,122.11
1996-07-19,119.38
1996-07-18,117.64
1996-07-17,124.31
1996-07-16,121.72
1996-07-15,119.46
1996-07-12,116.97
1996-07-11,119.07
1996-07-10,115.98
1996-07-09,117.37
1996-07-08,122.21
1996-07-05,124.59
1996-07-04,121.67
1996-07-03,121.67
1996-07-02,122.11
1996-07-01,123.29
1996-06-28,122.44
1996-06-27,123.61
1996-06-26,118.55
1996-06-25,114.92
1996-06-24,113.79
1996-06-21,111.97
1996-06-20,113.97
1996-06-19,112.41
1996-06-18,109.12
1996-06-17,109.21
1996-06-14,111.4
1996-06-13,113.61
1996-06-12,115.78
1996-06-11,117.81
1996-06-10,120.25
1996-06-07,121.92
1996-06-06,121.74
1996-06-05,125.58
1996-06-04,126.49
1996-06-03,123.3
1996-05-31,121.38
1996-05-30,117.7
1996-05-29,109.7
1996-05-28,106.62
1996-05-27,105.76
1996-05-24,104.9
1996-05-23,105.5
1996-05-22,105.21
1996-05-21,107.77
1996-05-20,108.45
1996-05-17,110.75
1996-05-16,114.12
1996-05-15,112.74
1996-05-14,112.32
1996-05-13,114.87
1996-05-10,120.12
1996-05-09,122.08
1996-05-08,123.92
1996-05-07,125.24
1996-05-06,124.92
1996-05-03,125.79
1996-05-02,128.16
1996-05-01,126.24
1996-04-30,122.51
1996-04-29,121.25
1996-04-26,124.48
1996-04-25,124.46
1996-04-24,124.23
1996-04-23,122.68
1996-04-22,120.58
1996-04-19,119.39
1996-04-18,122.72
1996-04-17,123.21
1996-04-16,122.19
1996-04-15,122.42
1996-04-12,124.14
1996-04-11,127.67
1996-04-10,126.64
1996-04-09,123.52
1996-04-08,130.1
1996-04-05,133.8
1996-04-04,128.99
1996-04-03,131.72
1996-04-02,125.69
1996-04-01,126.24
1996-03-29,124.97
1996-03-28,124.62
1996-03-27,121.63
1996-03-26,120.73
1996-03-25,119.87
1996-03-22,123.24
1996-03-21,122.9
1996-03-20,121.63
1996-03-19,122.67
1996-03-18,124.39
1996-03-15,124.74
1996-03-14,121.58
1996-03-13,125.27
1996-03-12,130.24
1996-03-11,130.06
1996-03-08,131.4
1996-03-07,118.79
1996-03-06,118.31
1996-03-05,114.75
1996-03-04,112.05
1996-03-01,111.02
1996-02-29,110.72
1996-02-28,110.24
1996-02-27,112.69
1996-02-26,110.77
1996-02-23,105.11
1996-02-22,105.96
1996-02-21,110.09
1996-02-20,107.17
1996-02-19,101.79
1996-02-16,96.54
1996-02-15,96.42
1996-02-14,95.58
1996-02-13,92.61
1996-02-12,93.38
1996-02-09,94.49
1996-02-08,94.56
1996-02-07,94.89
1996-02-06,94.84
1996-02-05,95.85
1996-02-02,94.63
1996-02-01,97.95
1996-01-31,97.65
1996-01-30,99.72
1996-01-29,102.51
1996-01-26,100.42
1996-01-25,100.31
1996-01-24,98.23
1996-01-23,98.42
1996-01-22,98.77
1996-01-19,96.67
1996-01-18,99.68
1996-01-17,97.81
1996-01-16,96.52
1996-01-15,96.07
1996-01-12,95.59
1996-01-11,96.25
1996-01-10,99.62
1996-01-09,97.64
1996-01-08,97.97
1996-01-05,96.86
1996-01-04,95.99
1996-01-03,94.39
1996-01-02,94.75
1996-01-01,88.52
1995-12-29,88.52
1995-12-28,88.82
1995-12-27,88.31
1995-12-26,89.8
1995-12-25,88.98
1995-12-22,88.16
1995-12-21,87.94
1995-12-20,92.95
1995-12-19,94.45
1995-12-18,91.7
1995-12-15,90.38
1995-12-14,91.55
1995-12-13,92.86
